Agent_ID,Agent_Name,Experience_Years,Total_Sales_Closed,Total_Rentals_Closed,Agent_Rating
3736,Agent_3736,21,73,298,4.2144047020655515
3737,Agent_3737,4,231,174,3.6317711809718918
3738,Agent_3738,10,138,274,4.640380003374796
3739,Agent_3739,27,277,63,4.784728747927394
3740,Agent_3740,18,45,245,3.557995726962843
3741,Agent_3741,3,408,161,4.800121104295085
3742,Agent_3742,3,110,158,4.531995214789796
3743,Agent_3743,28,455,255,4.695569869295802
3744,Agent_3744,21,261,95,4.001034042549632
3745,Agent_3745,7,446,39,4.308627537884074
3746,Agent_3746,27,326,126,4.340584339251983
3747,Agent_3747,3,184,109,3.8081318473073464
3748,Agent_3748,21,44,235,3.219287992832446
3749,Agent_3749,12,455,249,4.795531712509909
3750,Agent_3750,16,172,21,3.19378943696133
3751,Agent_3751,2,219,291,4.991989245657701
3752,Agent_3752,13,88,72,4.678961805234881
3753,Agent_3753,9,158,84,3.8674385313330655
3754,Agent_3754,5,202,212,3.3843480943632764
3755,Agent_3755,9,59,285,3.089689086455545
3756,Agent_3756,9,106,171,3.3344009204292466
3757,Agent_3757,3,481,207,3.268019302029531
3758,Agent_3758,24,101,213,3.4410358120949
3759,Agent_3759,26,286,266,4.365482066908302
3760,Agent_3760,12,282,188,4.2364679956097095
3761,Agent_3761,28,346,215,3.210196819273747
3762,Agent_3762,13,168,13,4.316241098658953
3763,Agent_3763,5,173,171,3.264511998618435
3764,Agent_3764,1,295,290,4.541280853450789
3765,Agent_3765,25,416,245,4.945555200625207
3766,Agent_3766,3,369,2,4.631049597055493
3767,Agent_3767,29,125,273,3.0679822379071444
3768,Agent_3768,25,366,44,4.89432311500657
3769,Agent_3769,24,293,166,4.046691554251933
3770,Agent_3770,12,476,246,3.740433996092248
3771,Agent_3771,26,197,97,3.699309852071525
3772,Agent_3772,15,268,15,3.6016944432478004
3773,Agent_3773,16,65,165,3.4669338657056628
3774,Agent_3774,6,406,64,4.724662394101044
3775,Agent_3775,16,76,102,4.19602300446132
3776,Agent_3776,5,138,100,3.2293153937908925
3777,Agent_3777,17,132,178,4.813212343720607
3778,Agent_3778,4,54,14,3.8825325761498792
3779,Agent_3779,9,494,206,4.932085595235675
3780,Agent_3780,5,137,151,4.028517881303005
3781,Agent_3781,1,167,250,3.0190707230994667
3782,Agent_3782,7,257,259,4.323189131503578
3783,Agent_3783,27,383,283,3.181698679939939
3784,Agent_3784,6,275,108,3.48366830247694
3785,Agent_3785,7,208,52,3.3303572087736426
3786,Agent_3786,18,189,208,4.914956685678126
3787,Agent_3787,6,269,8,3.354141457965988
3788,Agent_3788,5,421,290,3.1557104117818255
3789,Agent_3789,9,122,65,3.8988235206970945
3790,Agent_3790,13,73,259,3.766079357402127
3791,Agent_3791,6,479,163,3.9664933131544178
3792,Agent_3792,18,490,226,4.366982641156865
3793,Agent_3793,16,196,275,4.562417755074691
3794,Agent_3794,14,16,272,3.7955307161815606
3795,Agent_3795,2,313,73,4.095804222198195
3796,Agent_3796,2,328,293,4.044765625546246
3797,Agent_3797,12,200,141,3.573890705468882
3798,Agent_3798,6,276,158,3.5446922822715834
3799,Agent_3799,16,329,2,3.055437959509328
3800,Agent_3800,10,225,131,3.1230575985542424
3801,Agent_3801,19,88,252,4.579940383643445
3802,Agent_3802,15,440,152,4.955009212370329
3803,Agent_3803,22,41,235,3.799855986268885
3804,Agent_3804,10,96,156,4.953845357628595
3805,Agent_3805,25,289,264,3.896019750827406
3806,Agent_3806,13,148,142,3.9205341872281734
3807,Agent_3807,18,336,261,3.6042549363076724
3808,Agent_3808,19,173,91,3.328388349666015
3809,Agent_3809,27,324,104,4.467642440386003
3810,Agent_3810,6,479,196,3.5392557009306986
3811,Agent_3811,16,274,270,3.2251015342746934
3812,Agent_3812,16,364,172,4.48791291582357
3813,Agent_3813,8,131,140,3.8770985109098115
3814,Agent_3814,17,51,299,3.3581892051403512
3815,Agent_3815,6,42,182,3.8789604426466844
3816,Agent_3816,5,443,117,3.109097117399968
3817,Agent_3817,15,354,71,4.886127748711459
3818,Agent_3818,3,183,49,3.707099173389565
3819,Agent_3819,24,420,104,4.312723129322678
3820,Agent_3820,6,308,46,3.4746103598651077
3821,Agent_3821,16,48,125,4.146450502917754
3822,Agent_3822,13,219,274,3.527762139617486
3823,Agent_3823,28,444,15,3.873323662282396
3824,Agent_3824,2,458,250,4.235653164242468
3825,Agent_3825,21,266,159,4.508588399566887
3826,Agent_3826,5,401,258,3.3325959626631843
3827,Agent_3827,15,55,285,3.4842154128960887
3828,Agent_3828,26,62,65,3.8225128725858166
3829,Agent_3829,4,415,163,3.4199602030998735
3830,Agent_3830,29,235,298,4.616574423919361
3831,Agent_3831,13,277,171,3.3117445718828766
3832,Agent_3832,26,377,62,4.939948672196475
3833,Agent_3833,29,50,92,4.0575566009356185
3834,Agent_3834,1,158,41,4.918310007270524
3835,Agent_3835,24,369,233,3.5754553040668
3836,Agent_3836,18,364,201,4.111459190730505
3837,Agent_3837,9,211,204,4.850026106101639
3838,Agent_3838,19,188,62,4.873246807107108
3839,Agent_3839,18,490,29,3.4012424648164528
3840,Agent_3840,20,322,218,3.8759377861919706
3841,Agent_3841,24,334,132,3.6128620472434965
3842,Agent_3842,8,450,42,4.279797652850289
3843,Agent_3843,25,101,17,3.864773688664944
3844,Agent_3844,13,159,289,3.9010855656351384
3845,Agent_3845,17,358,96,3.1726973866936397
3846,Agent_3846,7,353,39,4.523840647093176
3847,Agent_3847,14,122,26,4.276828275965677
3848,Agent_3848,15,96,271,3.8434387734931814
3849,Agent_3849,4,135,261,4.9452569374903455
3850,Agent_3850,11,424,53,3.4319817078619375
3851,Agent_3851,18,342,119,3.0239704879324645
3852,Agent_3852,1,85,107,4.7577123842311675
3853,Agent_3853,7,432,126,3.534375716109639
3854,Agent_3854,23,323,220,3.750928155677057
3855,Agent_3855,25,318,208,3.9098623486668505
3856,Agent_3856,27,150,138,4.7853062367220165
3857,Agent_3857,8,322,257,4.61164388192622
3858,Agent_3858,24,211,145,4.335078457617527
3859,Agent_3859,27,11,65,4.924167986291833
3860,Agent_3860,29,407,280,4.915557847249449
3861,Agent_3861,9,122,2,3.739614322162823
3862,Agent_3862,25,76,171,4.378136524114932
3863,Agent_3863,20,494,26,3.7126689867557525
3864,Agent_3864,4,347,186,4.838944784407892
3865,Agent_3865,29,388,295,3.4550385279441826
3866,Agent_3866,15,251,54,3.895462293480728
3867,Agent_3867,25,344,126,3.2211065396990826
3868,Agent_3868,29,366,135,4.406328735215621
3869,Agent_3869,28,181,266,4.473481328787976
3870,Agent_3870,17,106,48,3.2135742577632342
3871,Agent_3871,16,160,107,4.899839952780881
3872,Agent_3872,5,15,56,3.9247792072166465
3873,Agent_3873,21,360,96,4.242002016620433
3874,Agent_3874,8,232,221,4.591822207927194
3875,Agent_3875,27,460,33,4.425316204712941
3876,Agent_3876,28,122,8,3.9246375122527755
3877,Agent_3877,14,145,86,4.956933755063774
3878,Agent_3878,23,168,251,3.0218594152354266
3879,Agent_3879,24,473,198,4.946527228392327
3880,Agent_3880,5,166,242,4.040536019609152
3881,Agent_3881,16,99,162,4.270553866227686
3882,Agent_3882,18,167,264,3.292782819478156
3883,Agent_3883,6,279,150,3.694473048554306
3884,Agent_3884,24,324,27,4.49764527987162
3885,Agent_3885,1,209,252,4.43389935941935
3886,Agent_3886,27,208,155,4.6463147954694115
3887,Agent_3887,22,177,154,4.311855933720181
3888,Agent_3888,16,192,231,4.510735805292962
3889,Agent_3889,26,203,191,4.582524019727664
3890,Agent_3890,8,423,156,3.342207460610441
3891,Agent_3891,17,489,268,3.43057449101455
3892,Agent_3892,11,30,26,3.320468079095734
3893,Agent_3893,21,447,78,4.301744872106574
3894,Agent_3894,26,332,211,4.693802492838615
3895,Agent_3895,16,458,238,3.8872460432953586
3896,Agent_3896,15,115,74,3.246833018687468
3897,Agent_3897,2,463,211,3.4875918153930465
3898,Agent_3898,27,93,44,4.462185604134138
3899,Agent_3899,19,153,51,3.569874781099535
3900,Agent_3900,18,141,118,4.991606984410478
3901,Agent_3901,9,313,238,4.946512646228027
3902,Agent_3902,18,95,150,3.772722780344119
3903,Agent_3903,8,470,124,3.5196723641093666
3904,Agent_3904,16,397,157,3.895780980124928
3905,Agent_3905,14,347,205,3.9590952049752723
3906,Agent_3906,25,456,270,4.218874725000461
3907,Agent_3907,28,301,278,4.228701891479208
3908,Agent_3908,16,209,48,3.223022531325147
3909,Agent_3909,16,74,202,4.466878852392703
3910,Agent_3910,13,164,203,3.7449108298970417
3911,Agent_3911,29,389,87,4.6049095738438
3912,Agent_3912,22,374,107,3.389832832087994
3913,Agent_3913,2,361,139,4.455700959165219
3914,Agent_3914,25,454,196,3.2831711252440963
3915,Agent_3915,15,436,238,4.498931609670538
3916,Agent_3916,8,75,166,4.5568900483842185
3917,Agent_3917,16,418,152,4.332498751024383
3918,Agent_3918,16,212,286,4.661933898748267
3919,Agent_3919,28,295,291,4.6467096212963455
3920,Agent_3920,9,331,72,3.1271223285879497
3921,Agent_3921,8,25,281,3.8824555628592767
3922,Agent_3922,28,179,195,3.1633898663670115
3923,Agent_3923,2,118,136,3.8763599641559345
3924,Agent_3924,19,167,29,3.750047796996817
3925,Agent_3925,12,90,246,4.136709341732209
3926,Agent_3926,26,157,160,3.7683352869073308
3927,Agent_3927,10,154,78,4.76054894874396
3928,Agent_3928,22,407,295,4.753793282439467
3929,Agent_3929,4,97,83,3.1949191450732854
3930,Agent_3930,18,51,66,4.44544589448019
3931,Agent_3931,18,141,196,3.4511764728321825
3932,Agent_3932,6,243,22,4.624800099020398
3933,Agent_3933,9,439,39,3.4075745618002715
3934,Agent_3934,29,205,140,4.542729798208841
3935,Agent_3935,8,274,64,4.615377576882695
3936,Agent_3936,16,302,277,3.9108059297904547
3937,Agent_3937,21,455,150,4.313414598173395
3938,Agent_3938,18,233,231,4.0884048055424635
3939,Agent_3939,23,240,8,4.684568185243837
3940,Agent_3940,19,397,100,3.8754053204236305
3941,Agent_3941,22,159,26,4.937592490402928
3942,Agent_3942,19,4,280,4.137277559347704
3943,Agent_3943,22,145,75,3.1223815441221783
3944,Agent_3944,8,475,233,4.926081464291115
3945,Agent_3945,23,126,14,3.7125809778662062
3946,Agent_3946,2,225,163,4.177985791926461
3947,Agent_3947,24,20,281,4.061218310913601
3948,Agent_3948,18,115,31,4.376407112200862
3949,Agent_3949,12,300,226,4.0719823485844815
3950,Agent_3950,5,360,96,4.069622405338757
3951,Agent_3951,2,315,178,3.4523255397611434
3952,Agent_3952,10,55,33,3.0573209692543024
3953,Agent_3953,18,243,214,4.571282489260302
3954,Agent_3954,29,18,51,3.4975702849190355
3955,Agent_3955,4,330,183,3.3542161299017303
3956,Agent_3956,16,320,6,3.161563134291413
3957,Agent_3957,20,436,240,3.2990119854802926
3958,Agent_3958,21,366,211,3.9034767979828633
3959,Agent_3959,11,352,98,4.849236038878248
3960,Agent_3960,29,253,176,4.135560055513972
3961,Agent_3961,22,333,258,4.205840470840487
3962,Agent_3962,4,403,37,4.4591645595522955
3963,Agent_3963,13,245,225,4.307727222434843
3964,Agent_3964,18,35,225,3.4253002170639926
3965,Agent_3965,17,468,126,3.359722631309785
3966,Agent_3966,16,136,298,4.214877974623805
3967,Agent_3967,17,441,21,4.083449606985288
3968,Agent_3968,13,237,200,4.989889009278663
3969,Agent_3969,4,38,65,4.67353841323991
3970,Agent_3970,25,233,219,4.168877689849839
3971,Agent_3971,2,236,289,4.604686733960565
3972,Agent_3972,29,395,149,3.851441179108886
3973,Agent_3973,18,307,191,4.058422403079091
3974,Agent_3974,21,471,209,4.254024121669913
3975,Agent_3975,14,42,232,4.735915445380522
3976,Agent_3976,13,436,206,4.6891007640257945
3977,Agent_3977,7,44,297,4.423029629113357
3978,Agent_3978,16,282,37,4.260845220624273
3979,Agent_3979,22,98,171,3.986415467832197
3980,Agent_3980,19,85,130,4.595741282151096
3981,Agent_3981,23,288,145,4.728311348087511
3982,Agent_3982,21,342,62,4.355564497662002
3983,Agent_3983,20,390,68,3.15497866064456
3984,Agent_3984,22,483,208,3.392119604108964
3985,Agent_3985,26,239,280,3.07927122872304
3986,Agent_3986,26,185,213,3.4566452468374704
3987,Agent_3987,17,322,191,4.253023140282165
3988,Agent_3988,24,149,137,4.862920624587179
3989,Agent_3989,16,251,170,3.1432646178970898
3990,Agent_3990,27,216,177,3.1832365148386277
3991,Agent_3991,11,166,187,3.8818733455521084
3992,Agent_3992,27,295,243,3.2638410679205787
3993,Agent_3993,26,85,290,3.4705181047091993
3994,Agent_3994,28,260,33,3.3638583031472336
3995,Agent_3995,6,468,186,4.231282605316478
3996,Agent_3996,24,339,168,3.645001355889311
3997,Agent_3997,25,343,135,4.54051914917472
3998,Agent_3998,2,161,284,3.2701316716726585
3999,Agent_3999,7,254,68,4.022458165171747
4000,Agent_4000,5,307,283,3.3041247976497266
4001,Agent_4001,20,217,86,4.2921134873915765
4002,Agent_4002,3,322,69,4.022189705121368
4003,Agent_4003,16,63,222,3.004101778807216
4004,Agent_4004,23,355,111,4.477488077397975
4005,Agent_4005,24,139,12,4.985285682177264
4006,Agent_4006,2,188,184,3.6586551811275125
4007,Agent_4007,29,442,114,4.641248549851603
4008,Agent_4008,6,335,131,3.3266486008406293
4009,Agent_4009,22,161,209,4.750322566740392
4010,Agent_4010,26,154,59,4.184337308976554
4011,Agent_4011,9,134,215,3.496434674968256
4012,Agent_4012,16,453,230,4.651906994964891
4013,Agent_4013,28,95,236,4.6029379554702174
4014,Agent_4014,24,42,165,4.400884437939785
4015,Agent_4015,20,259,117,4.120649986236628
4016,Agent_4016,27,118,172,3.79830287597784
4017,Agent_4017,11,400,246,4.248864999618386
4018,Agent_4018,21,73,243,3.9794783237299978
4019,Agent_4019,13,494,26,3.735081711885136
4020,Agent_4020,21,139,166,3.2019919300134156
4021,Agent_4021,21,118,286,4.494548806360211
4022,Agent_4022,1,334,100,4.45893427413346
4023,Agent_4023,12,179,283,3.7426764684200737
4024,Agent_4024,7,400,230,4.61365432553821
4025,Agent_4025,26,101,1,4.765927473339563
4026,Agent_4026,5,344,182,3.280055378477848
4027,Agent_4027,4,429,264,4.152117090536155
4028,Agent_4028,13,470,24,4.013073188107102
4029,Agent_4029,15,407,189,3.0737849973345117
4030,Agent_4030,7,487,98,4.088090373567
4031,Agent_4031,9,165,39,3.3654191693755573
4032,Agent_4032,17,453,199,4.525027612997485
4033,Agent_4033,13,116,143,3.7049778613184974
4034,Agent_4034,6,353,69,3.648129708479127
4035,Agent_4035,17,147,62,4.263972207932969
4036,Agent_4036,21,217,198,4.856250936088679
4037,Agent_4037,29,317,270,3.1029192686935625
4038,Agent_4038,9,72,79,4.113349212655134
4039,Agent_4039,6,23,289,4.329779594359717
4040,Agent_4040,29,322,28,3.2492147301603476
4041,Agent_4041,14,205,238,3.8920473693381163
4042,Agent_4042,17,87,234,4.927309124142823
4043,Agent_4043,11,56,45,3.926121709675966
4044,Agent_4044,2,496,137,3.3698134688356083
4045,Agent_4045,22,92,80,4.005759303402719
4046,Agent_4046,29,473,161,3.7412825803219274
4047,Agent_4047,6,342,211,4.788763252431632
4048,Agent_4048,20,268,287,4.794329247606207
4049,Agent_4049,17,455,148,3.2061599796854208
4050,Agent_4050,2,97,139,4.747364222693889
4051,Agent_4051,6,93,12,4.591068687951493
4052,Agent_4052,20,443,142,4.940083945958866
4053,Agent_4053,5,412,62,4.742616676434958
4054,Agent_4054,20,373,5,3.4735968026322634
4055,Agent_4055,16,361,144,3.708158478198931
4056,Agent_4056,21,463,144,3.1767642868683783
4057,Agent_4057,7,287,83,4.780613247859949
4058,Agent_4058,15,189,271,4.333164993848962
4059,Agent_4059,25,362,180,4.077526683754301
4060,Agent_4060,23,462,267,4.055258085380289
4061,Agent_4061,2,295,3,4.705973913600532
4062,Agent_4062,22,146,67,4.990402538266584
4063,Agent_4063,14,153,281,3.5841195778161827
4064,Agent_4064,10,393,68,3.0027995704820345
4065,Agent_4065,18,432,212,4.37689823913391
4066,Agent_4066,8,439,10,3.0935384029624657
4067,Agent_4067,25,59,142,4.979533468902074
4068,Agent_4068,5,52,134,3.220857653572892
4069,Agent_4069,29,227,30,4.0786479473800314
4070,Agent_4070,17,376,159,4.8540895788142295
4071,Agent_4071,12,315,168,3.447103894872795
4072,Agent_4072,1,408,102,4.573145944677155
4073,Agent_4073,2,482,189,4.205571315334651
4074,Agent_4074,22,241,194,4.026335108694711
4075,Agent_4075,2,260,293,4.41357056062843
4076,Agent_4076,9,35,234,4.489163089946906
4077,Agent_4077,19,133,196,3.100768506962488
4078,Agent_4078,19,4,247,4.333823318182922
4079,Agent_4079,20,477,91,4.531213960131376
4080,Agent_4080,2,246,249,3.2826360542343327
4081,Agent_4081,1,311,37,3.4589281734801167
4082,Agent_4082,3,217,274,4.057864113368121
4083,Agent_4083,5,174,244,3.674542368589421
4084,Agent_4084,22,398,230,4.907629294604954
4085,Agent_4085,7,308,254,4.831409850352729
4086,Agent_4086,25,91,116,3.2988682218838203
4087,Agent_4087,1,451,145,4.622171659056808
4088,Agent_4088,11,491,154,3.394660275100539
4089,Agent_4089,4,101,139,3.7434077657580116
4090,Agent_4090,2,321,242,4.930221352445641
4091,Agent_4091,22,262,218,3.901239562903151
4092,Agent_4092,15,197,101,4.551566697922327
4093,Agent_4093,11,365,180,4.463837631241726
4094,Agent_4094,17,57,175,4.2731366266567425
4095,Agent_4095,5,446,292,4.523003252579741
4096,Agent_4096,26,288,148,4.611759939369071
4097,Agent_4097,4,321,81,3.0743650552344883
4098,Agent_4098,3,437,50,4.91836326784825
4099,Agent_4099,5,210,93,3.3038080170978863
4100,Agent_4100,10,497,299,3.3833789446038436
4101,Agent_4101,5,24,88,3.0373958315612604
4102,Agent_4102,6,83,42,3.2250398401095404
4103,Agent_4103,10,339,83,3.1454011206683
4104,Agent_4104,28,107,249,3.8395057972770372
4105,Agent_4105,23,378,207,3.0104357511358035
4106,Agent_4106,20,78,121,4.426237092561956
4107,Agent_4107,9,100,256,4.516639537917987
4108,Agent_4108,16,470,250,4.307222802709473
4109,Agent_4109,17,77,107,3.641770731778717
4110,Agent_4110,8,202,218,3.8893309668867597
4111,Agent_4111,14,72,297,3.080670544508248
4112,Agent_4112,10,133,224,3.967710562618688
4113,Agent_4113,16,295,251,4.823578533678724
4114,Agent_4114,6,264,198,3.923528154177029
4115,Agent_4115,24,171,43,4.955044641883834
4116,Agent_4116,29,397,292,4.934542231921775
4117,Agent_4117,18,460,192,4.850664965325934
4118,Agent_4118,3,122,292,4.892035895367339
4119,Agent_4119,12,253,216,3.832650396703218
4120,Agent_4120,29,429,59,3.9924986420780533
4121,Agent_4121,16,380,228,4.885645581743538
4122,Agent_4122,29,222,32,4.600417185434749
4123,Agent_4123,15,14,8,4.231208976133952
4124,Agent_4124,17,301,50,4.384569923434164
4125,Agent_4125,11,141,188,3.779548852587682
4126,Agent_4126,24,142,268,4.469668933170669
4127,Agent_4127,9,395,256,4.742073752519718
4128,Agent_4128,29,280,264,3.082158370099052
4129,Agent_4129,10,455,230,4.159997672859002
4130,Agent_4130,5,465,281,3.661323411399546
4131,Agent_4131,26,85,295,4.154897703243735
4132,Agent_4132,18,348,148,3.749709607244755
4133,Agent_4133,16,66,38,4.038361458019933
4134,Agent_4134,24,463,77,3.220634801380594
4135,Agent_4135,16,29,192,4.698339442617009
4136,Agent_4136,19,200,136,3.4521156988191066
4137,Agent_4137,13,15,50,3.551324459335348
4138,Agent_4138,29,408,253,3.471391153027405
4139,Agent_4139,5,114,208,4.53759745803364
4140,Agent_4140,19,398,93,3.9453623680126744
4141,Agent_4141,7,406,294,4.601653381675434
4142,Agent_4142,12,204,99,4.595492681209066
4143,Agent_4143,2,228,242,4.405076433299983
4144,Agent_4144,18,3,235,3.738959848295974
4145,Agent_4145,10,464,242,3.9120189769644433
4146,Agent_4146,2,497,219,4.696760104106739
4147,Agent_4147,29,87,252,3.888744492239485
4148,Agent_4148,14,464,185,3.8057936041986418
4149,Agent_4149,23,124,237,3.389526209117342
4150,Agent_4150,23,190,232,4.859255153286753
4151,Agent_4151,26,144,181,3.0301578650711916
4152,Agent_4152,25,123,31,4.390593031910122
4153,Agent_4153,20,378,70,3.594392962087489
4154,Agent_4154,20,396,183,4.290888980028974
4155,Agent_4155,11,380,31,4.287631747963547
4156,Agent_4156,24,119,262,4.065710265448414
4157,Agent_4157,14,210,219,4.514665839339386
4158,Agent_4158,6,2,118,3.7978552157070222
4159,Agent_4159,26,102,71,3.4423903101601763
4160,Agent_4160,14,370,294,4.471123098525887
4161,Agent_4161,12,470,193,4.221713852382834
4162,Agent_4162,14,423,99,4.107513424001514
4163,Agent_4163,18,316,196,4.280050653611164
4164,Agent_4164,13,68,285,3.414405499527761
4165,Agent_4165,26,498,245,3.247607046122572
4166,Agent_4166,15,43,270,3.8476580651977943
4167,Agent_4167,29,285,287,3.1360714693368807
4168,Agent_4168,10,141,289,3.128109315079822
4169,Agent_4169,13,168,183,4.94696282745244
4170,Agent_4170,18,481,99,4.16814887362351
4171,Agent_4171,1,137,164,4.4967354361527505
4172,Agent_4172,20,399,189,4.261995631604817
4173,Agent_4173,17,120,201,4.189038053931045
4174,Agent_4174,10,268,182,3.5990394725220147
4175,Agent_4175,27,323,73,3.378100438859752
4176,Agent_4176,22,287,75,4.81097785686995
4177,Agent_4177,15,283,90,3.1558319600908566
4178,Agent_4178,10,450,74,3.479928649660037
4179,Agent_4179,16,308,192,4.302482801667622
4180,Agent_4180,25,270,218,3.5478746014666953
4181,Agent_4181,19,76,84,4.002919527463041
4182,Agent_4182,21,108,208,3.3841015310994766
4183,Agent_4183,21,192,215,4.842369984180598
4184,Agent_4184,9,338,274,3.0680107738799345
4185,Agent_4185,4,493,69,4.373545034604971
4186,Agent_4186,11,259,295,4.093042580401949
4187,Agent_4187,4,365,256,3.3108432564375385
4188,Agent_4188,1,479,254,4.030214103772643
4189,Agent_4189,15,23,2,3.385166487222926
4190,Agent_4190,28,30,191,4.9189908260412665
4191,Agent_4191,26,59,192,3.69226849470893
4192,Agent_4192,21,308,230,3.5044196732039756
4193,Agent_4193,13,294,70,3.5110426748710544
4194,Agent_4194,15,68,284,3.9522105515418344
4195,Agent_4195,1,185,182,3.074149301331224
4196,Agent_4196,23,137,216,4.264733887599445
4197,Agent_4197,24,55,206,3.9405274846964304
4198,Agent_4198,18,251,22,4.94856500812077
4199,Agent_4199,3,497,276,4.0065155407684285
4200,Agent_4200,27,361,198,4.063041341078836
4201,Agent_4201,17,191,287,3.6226453960617997
4202,Agent_4202,11,426,208,4.6868914304333815
4203,Agent_4203,19,381,66,4.317856221711132
4204,Agent_4204,20,243,70,4.936139850967974
4205,Agent_4205,21,446,238,3.791615498428543
4206,Agent_4206,15,477,100,4.349395986112951
4207,Agent_4207,10,62,152,3.0218709786720144
4208,Agent_4208,23,101,66,4.066000678289118
4209,Agent_4209,16,480,10,3.127226760332393
4210,Agent_4210,7,272,209,3.332461796093879
4211,Agent_4211,29,185,71,3.9121807733890446
4212,Agent_4212,10,202,205,3.0471023362533742
4213,Agent_4213,19,61,27,4.435787246236223
4214,Agent_4214,12,449,272,3.0245977746368453
4215,Agent_4215,1,209,20,3.0281314034257854
4216,Agent_4216,3,449,257,4.515060509253491
4217,Agent_4217,9,84,259,4.586433954680529
4218,Agent_4218,5,294,163,3.870507823903769
4219,Agent_4219,3,116,156,4.816315449042663
4220,Agent_4220,20,130,261,4.4097367584011256
4221,Agent_4221,1,212,235,3.891621108209799
4222,Agent_4222,13,174,229,3.387574808786746
4223,Agent_4223,1,469,284,3.6515455605028118
4224,Agent_4224,21,316,121,3.334906333487254
4225,Agent_4225,17,469,193,3.5948012075831066
4226,Agent_4226,14,282,15,3.4710995221482004
4227,Agent_4227,12,362,240,3.0211472482914683
4228,Agent_4228,8,285,92,4.021041834200135
4229,Agent_4229,8,134,14,3.236825931393218
4230,Agent_4230,18,282,47,4.471003183964678
4231,Agent_4231,10,249,144,3.300429482094508
4232,Agent_4232,1,49,166,3.7584966076281408
4233,Agent_4233,10,434,83,4.219883286681847
4234,Agent_4234,10,67,99,3.0064046785554117
4235,Agent_4235,25,35,219,3.6683267749905593
4236,Agent_4236,24,379,168,4.234706477339423
4237,Agent_4237,18,464,121,3.1543841303781366
4238,Agent_4238,23,215,274,4.664397216212439
4239,Agent_4239,22,51,196,3.148665438562574
4240,Agent_4240,5,285,56,3.60513705063474
4241,Agent_4241,15,392,68,4.261471936448116
4242,Agent_4242,17,203,293,4.715230672705314
4243,Agent_4243,13,229,198,3.9971858550840196
4244,Agent_4244,9,241,69,4.801360462966864
4245,Agent_4245,14,364,209,4.742635418537835
4246,Agent_4246,1,200,69,4.719121498075903
4247,Agent_4247,18,385,298,3.1285925372232124
4248,Agent_4248,4,429,46,3.7890816573388157
4249,Agent_4249,27,372,286,4.3654905226096465
4250,Agent_4250,8,91,45,4.511510573596155
4251,Agent_4251,26,110,248,4.070872062118734
4252,Agent_4252,17,122,130,4.440374136799647
4253,Agent_4253,9,288,59,3.4012678871158615
4254,Agent_4254,10,346,91,3.2615319176765354
4255,Agent_4255,1,57,242,3.6796756771051458
4256,Agent_4256,16,83,100,4.288909206256833
4257,Agent_4257,12,109,104,3.0205165767910818
4258,Agent_4258,22,351,104,3.8188427965468064
4259,Agent_4259,1,312,104,3.0096651609992913
4260,Agent_4260,8,225,126,3.9611856407326544
4261,Agent_4261,11,490,18,3.7274765893585036
4262,Agent_4262,4,331,284,4.942542927917112
4263,Agent_4263,15,8,109,3.3511619373251094
4264,Agent_4264,1,123,90,3.690547487501353
4265,Agent_4265,25,370,52,3.802311700436042
4266,Agent_4266,29,40,20,4.352761712770185
4267,Agent_4267,22,358,62,4.86853066388626
4268,Agent_4268,28,477,76,4.736389206872128
4269,Agent_4269,4,467,168,4.172931340371969
4270,Agent_4270,18,126,129,3.322694446110723
4271,Agent_4271,29,207,18,4.538816824935104
4272,Agent_4272,3,159,73,3.244242314576254
4273,Agent_4273,15,350,119,4.218746596495405
4274,Agent_4274,20,264,228,3.3623183065651836
4275,Agent_4275,28,92,152,4.508868982967292
4276,Agent_4276,21,427,141,3.4222806863803554
4277,Agent_4277,3,140,177,3.538915693133071
4278,Agent_4278,27,267,267,4.496917309022268
4279,Agent_4279,20,48,255,3.747331880105051
4280,Agent_4280,6,215,233,3.775675319738027
4281,Agent_4281,6,255,249,4.798605114245804
4282,Agent_4282,15,101,107,3.958027620056333
4283,Agent_4283,6,417,146,4.407270698021954
4284,Agent_4284,22,221,91,3.6715343211652947
4285,Agent_4285,4,82,36,3.633400119161199
4286,Agent_4286,8,390,186,4.68337009744181
4287,Agent_4287,14,349,78,3.0810081916657217
4288,Agent_4288,17,342,38,3.95006513533587
4289,Agent_4289,3,333,291,3.0582219316785704
4290,Agent_4290,16,270,294,4.368401835729991
4291,Agent_4291,11,131,209,4.417624487601563
4292,Agent_4292,1,437,210,4.78143551150427
4293,Agent_4293,7,104,211,3.983300564925611
4294,Agent_4294,4,482,272,4.218959436728058
4295,Agent_4295,17,393,21,4.70156286520291
4296,Agent_4296,14,90,220,3.9508251424016834
4297,Agent_4297,6,198,28,3.1680881041714706
4298,Agent_4298,1,290,71,4.489208469332722
4299,Agent_4299,22,299,183,3.692542128208835
4300,Agent_4300,16,420,218,3.5664733254057923
4301,Agent_4301,9,12,65,3.0308612936248895
4302,Agent_4302,19,337,143,4.579045017396796
4303,Agent_4303,22,445,59,4.511696771846555
4304,Agent_4304,11,65,186,3.4259583805434763
4305,Agent_4305,11,32,201,3.1244788603027702
4306,Agent_4306,11,296,262,3.833275154295438
4307,Agent_4307,23,308,65,3.9885033057764416
4308,Agent_4308,19,381,224,3.5800722329073684
