Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
17166,Townhouse,New York,4016.0,4,1,2020,1556168.3066182686,1924.0675087151703,Queens,Sold
17167,Townhouse,San Francisco,1756.0,2,2,2006,716234.4240703522,2216.428120738012,Downtown,Rented
17168,Condo,Chicago,2661.0,2,1,2017,1762246.6538544674,6950.042623486013,Hyde Park,Sold
17169,Apartment,Miami,3535.0,4,2,1951,1790045.3925615319,1772.57135679797,Downtown,Rented
17170,Apartment,Miami,2917.0,3,1,1955,1658191.6669957514,4246.521602521469,Downtown,Available
17171,Condo,Miami,3522.0,5,3,1983,1500367.7778999722,2912.8373895836503,Downtown,Rented
17172,,New York,2619.0,4,1,2008,1698034.370257313,1875.0082574398361,Brooklyn,Available
17173,Condo,Seattle,2900.0,3,3,1971,1350793.966656513,4791.319838489817,Queen Anne,Rented
17174,House,Miami,1309.0,5,2,2001,1931862.7922687521,6913.715642456224,South Beach,Sold
17175,Apartment,Los Angeles,3288.0,2,2,1963,1297109.912693894,2897.139116148594,Santa Monica,Sold
17176,Apartment,San Francisco,1137.0,1,1,1991,413768.9911018664,1398.1182097124106,Mission District,Sold
17177,Apartment,Seattle,652.0,5,3,2020,446978.4715590043,5172.431335742532,Capitol Hill,Sold
17178,Condo,Chicago,2933.0,1,1,2018,918214.1218756811,6048.217446793907,Hyde Park,Sold
17179,Condo,San Francisco,3238.0,3,2,1964,1466977.041532984,4692.9636207937665,SoMa,Sold
17180,Condo,Los Angeles,638.0,4,3,2001,366744.2213651216,1381.0844020371987,Beverly Hills,Rented
17181,Condo,Los Angeles,1225.0,4,2,1984,470031.68352782825,535.0650814866044,Santa Monica,Rented
17182,Townhouse,Seattle,,1,2,2010,246628.9755014227,1146.7624899501004,Downtown,Sold
17183,Condo,San Francisco,2865.0,5,1,2019,418271.93475300766,7420.195049991622,SoMa,Sold
17184,House,New York,518.0,5,1,1997,518229.63970935886,4831.587540044385,Bronx,Sold
17185,Townhouse,Los Angeles,1936.0,3,1,1996,1161231.9925307678,3296.2416289221874,Hollywood,Sold
17186,Townhouse,Miami,2461.0,4,1,2021,838034.8238902551,1872.977208641126,Downtown,Sold
17187,Condo,Chicago,2954.0,1,2,1995,278246.20554853417,5742.294507671518,Hyde Park,Rented
17188,Apartment,Chicago,2351.0,2,2,1971,400994.61079319986,6232.157027354208,Hyde Park,Sold
17189,Condo,Los Angeles,1362.0,4,3,1981,1087818.6262369496,6556.481843081952,Santa Monica,Sold
17190,,Miami,600.0,4,1,1963,350596.29695338605,637.9929702997479,Little Havana,Rented
17191,Condo,San Francisco,1092.0,3,3,1973,1484898.3584362636,6274.678586600418,Downtown,Rented
17192,Condo,Chicago,4424.0,4,1,1967,281061.12499688135,1698.732193806429,Lincoln Park,Sold
17193,Apartment,Miami,,3,3,1976,461341.28600944905,6474.8795317827,South Beach,Available
17194,Apartment,Miami,3009.0,3,3,1967,1764422.6918200701,1633.1186937381124,Little Havana,Available
17195,Apartment,New York,2455.0,2,1,2017,1113789.1460693558,2336.8037966617194,Queens,Sold
17196,Apartment,Los Angeles,2154.0,5,1,1978,1979421.8024960607,6334.100732433124,Beverly Hills,Rented
17197,House,Miami,4927.0,4,2,1980,389744.0522765472,5218.38607280745,Downtown,Sold
17198,Apartment,San Francisco,2188.0,3,2,1952,247155.00653616217,761.152511173468,Downtown,Rented
17199,Condo,Chicago,1410.0,3,1,2016,244155.60485672447,1742.9352575686928,Lincoln Park,Sold
17200,Condo,New York,1681.0,5,1,2020,1877149.9281182573,2232.410340382592,Queens,Rented
17201,House,San Francisco,3456.0,5,1,1980,1322105.24746868,6824.394761243142,Downtown,Sold
17202,Apartment,Chicago,1104.0,3,1,1952,740422.2020918932,5105.194321737744,Hyde Park,Sold
17203,Condo,Los Angeles,2870.0,4,3,1967,829763.2057618567,1882.6058842118478,Beverly Hills,Sold
17204,House,San Francisco,2510.0,4,3,1994,1430314.1403588138,2414.4337111910236,Downtown,Sold
17205,Condo,Chicago,4635.0,4,3,1961,1271659.3164358402,3911.7938006397676,The Loop,Sold
17206,House,New York,702.0,5,3,1988,776071.3957877867,1128.0871651557998,Brooklyn,Sold
17207,House,Chicago,742.0,4,2,1999,1411025.9933019711,3597.6416223652354,The Loop,Sold
17208,Townhouse,Miami,2029.0,4,1,2011,750926.8423584892,6449.568227920319,Downtown,Sold
17209,Townhouse,New York,4240.0,4,3,2004,959529.2336038857,3466.046416435564,Brooklyn,Available
17210,Apartment,San Francisco,3221.0,5,3,1968,1716515.9120348368,6393.405424936349,SoMa,Sold
17211,Townhouse,Seattle,1159.0,1,1,1995,324690.1137465293,5184.44520716592,Downtown,Sold
17212,House,Los Angeles,1212.0,1,3,2002,921642.3232003275,3532.703825066391,Santa Monica,Rented
17213,Condo,New York,4395.0,4,3,2017,274625.8259930695,7200.152216327126,Manhattan,Sold
17214,,New York,1674.0,1,2,1954,173604.13457271748,3811.1924106243177,Brooklyn,Available
17215,Apartment,New York,746.0,4,3,1984,1935542.125421687,6011.250045755767,Manhattan,Sold
17216,Townhouse,Chicago,1230.0,5,1,1956,1168808.6545207305,6496.110589881207,Lincoln Park,Sold
17217,Apartment,Miami,4427.0,4,3,1965,1956496.437501244,7369.4560742893655,South Beach,Sold
17218,House,Seattle,4443.0,2,2,1969,1731856.4229261768,2581.8949537723474,Capitol Hill,Rented
17219,Townhouse,Los Angeles,2060.0,3,2,1953,1972040.2450615969,2008.4486217322085,Beverly Hills,Sold
17220,Apartment,Los Angeles,1484.0,5,1,2022,1875778.706796987,3860.7896124360286,Hollywood,Rented
17221,Condo,Miami,995.0,2,2,1952,1770582.0149201388,7064.0447032021675,Little Havana,Available
17222,Condo,Chicago,3162.0,2,3,2010,1476061.269988765,2971.1204875159547,The Loop,Rented
17223,,Chicago,2626.0,3,1,1999,1495860.1620148146,2550.1255463920475,The Loop,Rented
17224,Apartment,Miami,3075.0,2,3,2003,1891125.647837133,767.3153149711804,Little Havana,Sold
17225,Apartment,Miami,1582.0,3,1,2005,1956318.1823022622,5753.846716837899,Little Havana,Sold
17226,House,San Francisco,3253.0,4,2,1951,1893650.130100295,5748.424394865767,Downtown,Sold
17227,House,Chicago,3458.0,5,2,2018,1018057.2454861191,6758.041112016142,The Loop,Sold
17228,Condo,New York,1043.0,5,3,1963,1766204.224936337,4218.814290996488,Brooklyn,Sold
17229,House,Los Angeles,3563.0,5,2,1994,1069419.3656346917,7178.05961676537,Hollywood,Rented
17230,House,Chicago,2402.0,3,3,1993,1172077.9443507926,1145.042507583383,Hyde Park,Sold
17231,Townhouse,Miami,4814.0,3,2,1981,1665683.10473003,4722.99300214833,South Beach,Rented
17232,House,New York,3671.0,2,2,1996,1677174.3776619777,4076.261350868653,Queens,Sold
17233,Townhouse,San Francisco,2650.0,5,3,1950,1665270.4462284741,7231.559085602735,Downtown,Rented
17234,House,Seattle,1383.0,2,2,2011,1673961.169791151,7312.187167457297,Queen Anne,Rented
17235,Condo,San Francisco,3177.0,4,1,1952,911209.1676310964,7823.099477818929,SoMa,Sold
17236,,New York,3302.0,2,2,1974,1107916.0622833953,3141.838511532364,Manhattan,Rented
17237,Condo,New York,4475.0,5,1,1979,580206.2834309213,3347.77333180202,Bronx,Rented
17238,,Miami,506.0,3,1,2007,980533.5256109663,1945.3517210424184,South Beach,Rented
17239,Apartment,Seattle,2935.0,2,1,1979,1925360.4014484852,6070.531102945369,Queen Anne,Sold
17240,Apartment,Miami,2045.0,2,1,1964,1651486.6730468902,6749.1190939811495,South Beach,Sold
17241,Apartment,Los Angeles,2589.0,3,1,1992,789086.573273932,6891.261327483158,Hollywood,Sold
17242,Townhouse,Seattle,4691.0,3,2,1972,1302546.1721602085,7928.034207051955,Queen Anne,Available
17243,,Seattle,2793.0,5,2,2013,581475.7221681033,4715.509389504808,Downtown,Sold
17244,Townhouse,Los Angeles,4709.0,4,3,2008,493563.70465889655,2107.8501748642498,Beverly Hills,Rented
17245,Apartment,San Francisco,3091.0,5,3,1999,,5008.977686962061,Downtown,Rented
17246,Condo,New York,4925.0,2,3,1971,426425.65710982576,3219.5098171972613,Brooklyn,Rented
17247,Condo,San Francisco,4074.0,5,3,1965,1154008.9772414262,3003.425699525303,SoMa,Rented
17248,House,Miami,4540.0,5,1,1976,907112.0208985258,5753.023436633572,Downtown,Sold
17249,Townhouse,Chicago,3724.0,3,2,1966,362578.2029699526,2023.0247291080725,The Loop,Rented
17250,Townhouse,Miami,1740.0,4,1,1951,1430898.8954083861,4587.260912503878,Downtown,Rented
17251,House,Chicago,4329.0,4,3,1985,1469906.3253826073,1558.1366457766696,Lincoln Park,Sold
17252,Townhouse,New York,3993.0,5,1,1972,1791833.5982635294,7181.578744114066,Brooklyn,Sold
17253,Apartment,New York,4090.0,3,3,1994,1453032.4833556558,1165.2965228277435,Brooklyn,Rented
17254,Apartment,Seattle,1216.0,3,3,2000,512689.42953150877,7489.978739193685,Queen Anne,Sold
17255,Townhouse,New York,763.0,2,3,1990,1359704.1341864995,7997.169063069235,Bronx,Rented
17256,House,Los Angeles,817.0,1,3,1960,1954976.259202653,2265.840665209822,Beverly Hills,Available
17257,Condo,Los Angeles,2707.0,2,2,1960,1719576.5143581058,1195.6074514285533,Beverly Hills,Sold
17258,Townhouse,Chicago,3024.0,2,3,1975,924368.8085733973,737.3532740066761,The Loop,Rented
17259,Condo,San Francisco,1140.0,2,2,1978,1422529.0282597814,1592.7673867248718,Mission District,Rented
17260,House,Seattle,1358.0,1,2,1975,130810.2465646368,7364.119011556186,Capitol Hill,Available
17261,Condo,San Francisco,4743.0,3,3,1972,516061.4342105758,5975.263195065781,Downtown,Rented
17262,House,Chicago,1970.0,3,2,1953,858223.253796845,1190.842475834911,The Loop,Sold
17263,House,Los Angeles,1474.0,4,3,2010,880432.5746186747,7710.508820411113,Santa Monica,Available
17264,Apartment,Miami,1785.0,4,3,1982,1768994.2476943615,5412.170782813133,Downtown,Sold
17265,Apartment,Seattle,551.0,5,3,2004,1979249.2707742664,7472.695302891465,Capitol Hill,Sold
17266,House,Chicago,4853.0,5,3,2017,964135.5662085648,5850.454245091522,The Loop,Sold
17267,Townhouse,San Francisco,1519.0,5,2,1957,841431.2177531966,3317.016599735242,Downtown,Rented
17268,Apartment,Chicago,4122.0,4,1,1970,349624.23291567713,1005.5809046716988,The Loop,Sold
17269,House,Chicago,4843.0,4,1,2009,544750.2051771816,622.9139665344798,The Loop,Rented
17270,Condo,New York,2412.0,2,3,1965,365676.5962976605,5073.267094771112,Manhattan,Available
17271,Condo,Los Angeles,787.0,3,3,1995,758276.28079595,4270.5365800878935,Santa Monica,Rented
17272,Townhouse,Seattle,4401.0,4,3,2015,1519933.6207411191,4849.171233153778,Queen Anne,Sold
17273,Condo,New York,4608.0,1,1,1972,141631.13652641283,7728.7339750753445,Queens,Available
17274,Condo,Los Angeles,3080.0,2,1,1983,1755811.274601333,7275.652418643638,Beverly Hills,Sold
17275,House,Chicago,4016.0,1,3,2013,1473038.0735054854,3176.684998653952,Lincoln Park,Rented
17276,Condo,Los Angeles,2049.0,1,2,2013,800359.2523748716,2888.5536692819246,Hollywood,Sold
17277,Condo,San Francisco,3166.0,3,2,1977,1098202.0403542786,2630.39327744571,Mission District,Sold
17278,Condo,Seattle,2953.0,1,1,1954,307018.58401865675,7554.557758175881,Queen Anne,Rented
17279,Condo,New York,2067.0,1,2,1984,1580054.1548997904,7311.808020798109,Bronx,Available
17280,House,Seattle,4252.0,1,2,1958,1585094.1718818434,7527.398412456981,Capitol Hill,Sold
17281,Condo,Chicago,787.0,1,3,1987,818483.3377614145,2238.2124072875185,The Loop,Rented
17282,,San Francisco,2973.0,2,2,1990,595279.2200166578,4023.7646194813456,SoMa,Sold
17283,Apartment,Los Angeles,935.0,2,3,2009,1210823.921908441,3163.072725528414,Hollywood,Rented
17284,Townhouse,Los Angeles,1489.0,3,3,1956,713202.1786880891,2921.4966858043117,Beverly Hills,Sold
17285,Apartment,San Francisco,4059.0,3,3,2011,1437843.5539807188,1223.193607951845,SoMa,Sold
17286,Townhouse,Los Angeles,2905.0,1,3,1975,1453988.665204853,6802.602055563632,Santa Monica,Sold
17287,Apartment,New York,754.0,5,2,1988,1959032.3295445277,2728.4127095189433,Brooklyn,Sold
17288,Apartment,Miami,2509.0,1,1,1979,770184.6346542654,3134.212234498019,Downtown,Rented
17289,,Los Angeles,2334.0,1,2,1951,206134.30962472473,5044.531969481748,Beverly Hills,Sold
17290,Apartment,Chicago,4761.0,3,1,1987,1781346.8536583856,7446.121092855381,Hyde Park,Available
17291,House,Los Angeles,964.0,4,1,2018,118108.96275323199,5931.244694014174,Santa Monica,Sold
17292,Townhouse,Seattle,4851.0,3,3,2019,950258.0943202804,5321.895930439426,Capitol Hill,Sold
17293,Apartment,Chicago,922.0,2,2,1977,588744.0516092691,1217.738102445815,Hyde Park,Rented
17294,Townhouse,Los Angeles,4793.0,3,1,1964,879652.6993685385,5177.473421142832,Santa Monica,Available
17295,Condo,Los Angeles,2395.0,4,1,1978,431543.09243943635,2497.0015258071144,Santa Monica,Rented
17296,Apartment,Chicago,1788.0,1,2,1979,1381479.8188905634,5295.82889815272,The Loop,Sold
17297,Townhouse,New York,1848.0,4,1,1993,1167038.9700327988,2955.5054367100424,Bronx,Rented
17298,House,Miami,1054.0,3,2,1984,867860.3698189203,1074.8468954244656,Little Havana,Rented
17299,Townhouse,Miami,506.0,5,3,1975,1362518.3351823348,6834.545413141824,Downtown,Sold
17300,Apartment,New York,2265.0,2,1,2022,258541.65884972972,4660.4331901172445,Brooklyn,Sold
17301,Condo,Los Angeles,2591.0,4,3,2002,1730297.085719593,2608.6233216194887,Hollywood,Available
17302,Townhouse,Miami,3743.0,3,1,2002,963163.7018267438,3179.7667331209236,South Beach,Sold
17303,Condo,New York,3673.0,1,3,1956,1269985.656351438,5134.492353717611,Manhattan,Sold
17304,House,New York,2157.0,3,1,1962,625682.1015017371,5595.986541808756,Bronx,Sold
17305,Townhouse,Miami,1311.0,1,2,2010,1946937.5008143517,4151.1167840644375,Downtown,Sold
17306,Townhouse,Chicago,1728.0,5,3,1990,957516.2750512247,4443.449906678292,Hyde Park,Rented
17307,House,San Francisco,,2,2,1998,453287.3030294441,1299.5375765390354,Mission District,Rented
17308,House,Chicago,990.0,4,1,1990,402106.67678926553,1602.0317627365803,Lincoln Park,Available
17309,House,Los Angeles,817.0,3,3,1973,627598.2954668443,2075.704125772822,Hollywood,Sold
17310,Apartment,Chicago,4813.0,3,3,1979,1568079.8035811072,4477.39121042735,Lincoln Park,Sold
17311,Apartment,Seattle,3048.0,4,1,1950,685141.8814628965,3648.7224486966343,Queen Anne,Sold
17312,Townhouse,San Francisco,2340.0,1,1,1973,,4781.951244600649,SoMa,Sold
17313,Townhouse,San Francisco,1716.0,2,1,1969,949346.0818767153,1796.3284342366826,SoMa,Rented
17314,Townhouse,New York,832.0,5,2,2003,,7760.081144448772,Bronx,Rented
17315,Condo,Seattle,1676.0,4,3,1957,1849755.4956908112,5113.897620498391,Capitol Hill,Sold
17316,House,Los Angeles,3100.0,2,3,2017,808657.3917575994,1460.532680673991,Santa Monica,Available
17317,Townhouse,New York,3594.0,3,2,1982,698828.0120840126,3276.9400921722236,Manhattan,Sold
17318,House,Chicago,2763.0,2,3,2009,951833.6894622355,7851.536349992362,Hyde Park,Sold
17319,Apartment,Chicago,1566.0,5,2,1950,154559.29213033424,7747.776269934505,The Loop,Rented
17320,House,Miami,3932.0,2,2,1971,1108835.645052847,1025.830913679532,Little Havana,Rented
17321,Condo,New York,3290.0,3,1,1953,1974881.9318449527,6731.749625962414,Manhattan,Sold
17322,Condo,Seattle,2961.0,5,2,2001,751973.8582371832,5314.449987821969,Capitol Hill,Rented
17323,House,New York,3989.0,5,3,1999,1876775.8682738084,1888.0260286761697,Bronx,Rented
17324,Condo,New York,3169.0,5,3,1965,331472.52624917217,6749.402487091166,Queens,Available
17325,Condo,New York,2173.0,3,1,2007,1220957.2315914535,5297.430299054577,Bronx,Rented
17326,Apartment,San Francisco,,1,3,1984,421956.0953913809,1349.3762395766375,SoMa,Rented
17327,Townhouse,Miami,4468.0,3,2,1995,1770461.7296193887,6859.654633197059,South Beach,Rented
17328,Condo,Los Angeles,4223.0,1,3,2003,1477294.1598455636,6193.779130362576,Beverly Hills,Rented
17329,Townhouse,Los Angeles,,1,2,2020,1762616.5604305663,554.8879750908507,Hollywood,Sold
17330,House,Los Angeles,3314.0,3,3,1953,1415569.4609525383,2408.6913919223325,Santa Monica,Rented
17331,House,San Francisco,848.0,2,3,2020,1377668.0664015575,2520.5034407218036,SoMa,Sold
17332,Condo,Miami,2622.0,3,1,1995,1104298.7456180071,3945.63162556193,Little Havana,Sold
17333,House,Seattle,4633.0,5,2,2019,1136613.9488718596,2227.7071169897063,Queen Anne,Sold
17334,Apartment,Miami,4017.0,2,1,1966,1587658.63752009,6707.845264772935,Downtown,Rented
17335,Condo,San Francisco,711.0,4,1,1953,1188245.729905689,5763.860959352128,Mission District,Available
17336,Condo,Seattle,4029.0,4,1,1956,922400.7878412392,726.0287693629446,Downtown,Available
17337,Condo,New York,4136.0,4,1,2020,1444414.6677793907,5802.2686725906315,Bronx,Sold
17338,House,Chicago,4600.0,5,2,1987,1931554.9466164734,7634.755499203386,The Loop,Sold
17339,House,New York,1766.0,5,2,1985,1828244.2186070469,4204.57638448474,Bronx,Sold
17340,Condo,Los Angeles,647.0,1,3,2005,718247.7689695358,1865.6709070874717,Beverly Hills,Rented
17341,Townhouse,New York,2209.0,5,3,1972,835111.6044805598,7102.9733339860095,Brooklyn,Sold
17342,House,San Francisco,3522.0,1,1,1977,1919221.2437780756,5445.692609176529,Downtown,Sold
17343,House,Los Angeles,4490.0,4,2,1982,542418.9062554347,3710.022984967716,Santa Monica,Rented
17344,Condo,Chicago,3964.0,3,3,1988,,3591.1722758649803,Lincoln Park,Sold
17345,Townhouse,Seattle,4336.0,3,1,1971,1005246.2433130873,2615.8179968025843,Downtown,Sold
17346,Condo,Seattle,3821.0,5,1,2010,947300.6254741473,1296.9792518148072,Capitol Hill,Sold
17347,House,Los Angeles,868.0,4,3,2017,1140878.9452985248,7040.960353875434,Beverly Hills,Rented
17348,Condo,New York,4480.0,4,2,2008,160727.3187366638,7873.837000158625,Bronx,Sold
17349,Condo,Miami,1970.0,1,3,2010,492069.37840154587,7594.943072903959,Little Havana,Sold
17350,Condo,Miami,3593.0,1,3,1962,,1769.4910066313187,Downtown,Sold
17351,Townhouse,Seattle,3097.0,4,2,2005,784735.0192042472,3642.44347438011,Capitol Hill,Available
17352,Condo,Miami,3853.0,5,3,2008,1841453.527833269,2689.103654478655,Downtown,Rented
17353,House,Los Angeles,1802.0,5,1,1999,1180785.5689043507,3072.7176004081684,Hollywood,Sold
17354,,Miami,3824.0,4,3,2018,140411.78736650618,2923.3986132289774,South Beach,Rented
17355,Townhouse,San Francisco,2394.0,3,2,1988,1958513.0012974136,7470.630050186436,Downtown,Available
17356,,Seattle,4562.0,3,2,1990,702378.6582899254,7602.172608060086,Queen Anne,Rented
17357,Townhouse,Chicago,3024.0,1,3,2018,800979.958891458,803.6340697055365,The Loop,Sold
17358,Condo,Miami,1588.0,4,3,2008,1830222.853024947,4520.0904249779,Little Havana,Sold
17359,Apartment,San Francisco,1826.0,3,3,2010,1768221.701045336,5464.117316053061,Downtown,Rented
17360,Condo,San Francisco,4769.0,5,1,1999,1401542.7509571596,2343.5362500776764,Downtown,Rented
17361,Townhouse,Los Angeles,1783.0,2,2,2004,119431.53965323268,959.9091687978971,Santa Monica,Rented
17362,Apartment,Seattle,3856.0,2,1,1953,106814.07337140205,1063.006638265074,Queen Anne,Sold
17363,Apartment,Los Angeles,1602.0,4,1,1965,438670.15999615996,6033.658483404359,Hollywood,Sold
17364,Condo,Chicago,1567.0,1,1,1976,1548803.1429840822,3238.467209735195,Lincoln Park,Sold
17365,Condo,Chicago,1244.0,2,2,1972,1686414.1230693224,4731.250452803087,Hyde Park,Available
17366,Townhouse,New York,3574.0,5,2,1962,527112.5813079578,2874.8601382795505,Bronx,Rented
17367,Condo,Chicago,2990.0,5,1,2018,,6612.474380760733,The Loop,Rented
17368,Apartment,Seattle,2626.0,5,2,2004,910987.7601079436,1200.4879639951816,Capitol Hill,Rented
17369,House,Seattle,4264.0,2,2,2009,1864915.8587808136,614.9483687437861,Queen Anne,Available
17370,House,Los Angeles,3362.0,3,2,1994,1096528.5876586111,3809.492445703763,Beverly Hills,Sold
17371,Townhouse,San Francisco,3578.0,5,3,2007,1492602.1885829153,3526.7270696111136,Downtown,Sold
17372,Condo,New York,1382.0,1,2,2013,1446199.5652761764,625.2858285481561,Manhattan,Sold
17373,Townhouse,Chicago,3060.0,4,2,1983,1722903.596219152,6718.1829458212105,The Loop,Sold
17374,House,San Francisco,4334.0,4,2,1953,1970002.2183542824,4536.322566748985,Mission District,Available
17375,House,Los Angeles,3274.0,4,1,2022,1962566.8359279963,6804.5042162458285,Beverly Hills,Sold
17376,Condo,Miami,576.0,3,3,2018,1126073.5581608564,3932.4802147189225,Little Havana,Sold
17377,Apartment,New York,3614.0,4,3,1961,733625.0192368107,5147.187169166381,Manhattan,Sold
17378,Condo,Seattle,3728.0,4,1,2001,1597511.8828875949,708.9999184057897,Queen Anne,Rented
17379,House,San Francisco,1512.0,2,2,1957,1434879.674536683,6377.355214896327,Downtown,Rented
17380,Apartment,Los Angeles,4785.0,3,2,1965,1589023.6620444816,969.8707728773513,Hollywood,Sold
17381,Townhouse,Los Angeles,1374.0,3,3,1969,669973.6716580961,2545.3243492442775,Santa Monica,Sold
17382,House,New York,4857.0,2,2,2021,1207955.9876909356,4021.284563228302,Queens,Rented
17383,Townhouse,New York,4056.0,1,3,1978,451883.2581232104,2387.9846847374592,Bronx,Rented
17384,Apartment,Chicago,2825.0,4,1,1968,517066.3214146098,942.0620000666436,Lincoln Park,Rented
17385,Townhouse,Chicago,2225.0,1,3,2001,801522.0871146381,5785.872822564582,Hyde Park,Sold
17386,House,Seattle,4488.0,2,3,1991,1449982.435147051,3462.009242913624,Queen Anne,Rented
17387,Condo,Seattle,2854.0,2,3,1986,678544.5851490105,6048.658987026784,Queen Anne,Rented
17388,Townhouse,New York,4467.0,2,3,2016,724164.4739352736,2293.339159719806,Brooklyn,Sold
17389,House,New York,3154.0,2,3,1968,1618347.745554286,4046.6555937711323,Bronx,Sold
17390,House,San Francisco,3727.0,5,1,2001,1835318.486363926,3159.865562218215,Downtown,Available
17391,Apartment,Chicago,4895.0,2,2,2012,1695985.1612836975,3763.714480008945,Hyde Park,Rented
17392,House,Los Angeles,2894.0,1,2,1956,451142.4758021408,7796.458121248737,Santa Monica,Rented
17393,Condo,Chicago,541.0,2,3,2004,969694.1669082558,3494.295281321082,Hyde Park,Rented
17394,Condo,Chicago,2348.0,1,2,1958,1436040.9508201103,4362.02113661855,The Loop,Rented
17395,Townhouse,New York,2624.0,2,3,1957,1453127.5328495142,7696.854722316059,Bronx,Rented
17396,Townhouse,New York,4691.0,2,2,2021,853994.0220185826,870.4687086343289,Brooklyn,Available
17397,Townhouse,Chicago,3366.0,5,2,1996,899010.7384833317,2889.809068215522,Lincoln Park,Sold
17398,Townhouse,Miami,2146.0,2,2,1973,1196915.1639674485,2029.8056740266477,Little Havana,Sold
17399,Condo,Miami,704.0,4,2,2015,1388182.8575083765,3890.296648419654,Downtown,Rented
17400,Apartment,Seattle,3834.0,5,1,1978,239571.18620024025,1391.441185933528,Capitol Hill,Sold
17401,Townhouse,Chicago,4159.0,5,3,1961,1324964.3287962514,3953.4929272866593,Hyde Park,Sold
17402,Apartment,Miami,1154.0,4,3,1998,1073276.7715273388,2683.858398183541,Little Havana,Sold
17403,House,Seattle,2862.0,5,1,2018,172190.72182369532,7760.326155841223,Queen Anne,Available
17404,House,Seattle,1892.0,2,1,2014,213232.7669254157,1699.0814657823703,Capitol Hill,Rented
17405,Townhouse,Chicago,4168.0,4,1,1957,478822.4388789528,3983.8656268423433,Hyde Park,Sold
17406,House,Seattle,784.0,2,1,2003,775602.2045434067,5643.102486369509,Downtown,Rented
17407,Apartment,New York,1840.0,5,1,1968,1545489.4068143666,5022.749523405661,Bronx,Sold
17408,Apartment,New York,1011.0,3,3,1977,698034.7129131382,2984.04588093301,Brooklyn,Rented
17409,House,New York,3555.0,4,1,1959,1550465.6570975976,2500.3011629861967,Queens,Available
17410,Townhouse,Los Angeles,4624.0,1,3,1998,1045846.3520139117,3576.9632029998725,Hollywood,Sold
17411,Apartment,New York,4311.0,5,3,1999,497705.2756942475,1024.868200443616,Queens,Rented
17412,Apartment,New York,3865.0,3,2,1967,1576274.9002558491,3061.1362494073774,Queens,Sold
17413,Condo,Chicago,3578.0,5,2,1959,1472178.0359762472,4981.297658026526,The Loop,Rented
17414,Townhouse,Miami,2762.0,2,2,2015,168446.5153356259,7915.004184790007,Downtown,Rented
17415,Condo,Miami,4523.0,2,1,1958,1496391.459305169,5241.219681387391,Little Havana,Sold
17416,House,New York,714.0,2,1,1987,1370279.4968719801,7600.09689746211,Manhattan,Sold
17417,House,New York,3741.0,3,2,1956,813431.9142961062,540.374234436682,Bronx,Sold
17418,Condo,New York,2768.0,2,1,1952,1295821.0736097305,6298.591742888352,Brooklyn,Rented
17419,Townhouse,Seattle,3831.0,5,2,1975,387962.0320522449,3979.7040024474936,Queen Anne,Sold
17420,Apartment,Chicago,2808.0,5,3,1956,1216681.011877161,5136.787477098576,The Loop,Rented
17421,House,Chicago,2337.0,5,3,1989,428041.0253855788,3187.4486867929313,The Loop,Sold
17422,Townhouse,Chicago,1065.0,4,3,1995,314390.1506226959,2705.3099841121893,Lincoln Park,Rented
17423,,Miami,4191.0,5,3,1976,481504.8224804467,3135.824836529204,Downtown,Rented
17424,House,Los Angeles,4398.0,2,2,2020,330613.81246987416,4988.767636987882,Beverly Hills,Sold
17425,House,Miami,1300.0,4,3,1987,335093.58095234755,5131.999560267715,South Beach,Rented
17426,Townhouse,Chicago,1778.0,4,3,1969,1778228.2553272292,4640.708582784152,Lincoln Park,Sold
17427,Apartment,San Francisco,1801.0,4,1,2002,1808293.1951715066,3552.4771255483074,SoMa,Sold
17428,Condo,Los Angeles,4130.0,4,3,2003,1494737.324582926,6372.693459618318,Beverly Hills,Rented
17429,House,New York,4004.0,3,3,1970,1586312.195817554,6476.178334886479,Manhattan,Sold
17430,Condo,Seattle,1491.0,5,2,2018,784148.9542806118,5912.215680480254,Queen Anne,Rented
17431,Townhouse,Miami,3025.0,3,1,1989,1133598.3831698515,1793.9190772294953,South Beach,Rented
17432,Condo,Seattle,2929.0,1,1,2002,1647962.983014347,3265.4308678502352,Capitol Hill,Sold
17433,Apartment,Los Angeles,3100.0,3,1,1996,1029342.2819275523,7327.058809589178,Beverly Hills,Sold
17434,Townhouse,San Francisco,,4,1,2003,1500218.580095082,4000.5826086100524,Downtown,Sold
17435,Apartment,Los Angeles,2639.0,5,2,1982,904486.7964670039,4416.260389260002,Beverly Hills,Sold
17436,Townhouse,Miami,876.0,5,2,2014,757861.857351351,6655.415943138006,Little Havana,Sold
17437,,Chicago,1604.0,2,2,2018,1709059.8884772265,7538.297631823225,The Loop,Sold
17438,Townhouse,New York,2647.0,3,3,1972,732043.7567304216,7522.224123427584,Queens,Sold
17439,Apartment,Chicago,2113.0,5,1,2003,1003647.2459905326,2413.294513855536,Hyde Park,Sold
17440,Townhouse,Chicago,3347.0,1,1,1952,305454.0337810229,1046.362650853781,Hyde Park,Rented
17441,Apartment,Miami,3967.0,1,2,1995,1068802.0015454108,4394.082735906497,South Beach,Sold
